age,education,education-num,relationship,race,gender,capital-gain,hours-per-week,income
37, Some-college,10, Husband, White, Male,0,45,1
44, Some-college,10, Unmarried, White, Male,0,58,1
28, Some-college,10, Wife, White, Female,0,40,0
42, Bachelors,13, Husband, White, Male,0,40,1
74, Some-college,10, Not-in-family, White, Female,0,9,0
38, HS-grad,9, Husband, White, Male,0,50,0
44, Masters,14, Husband, White, Male,0,40,0
44, 11th,7, Unmarried, Other, Female,0,46,0
26, HS-grad,9, Not-in-family, White, Male,0,40,0
36, HS-grad,9, Husband, Black, Male,0,40,0
41, Assoc-acdm,12, Wife, White, Female,0,50,1
67, Prof-school,15, Husband, White, Male,20051,48,1
39, 12th,8, Husband, White, Male,0,50,0
57, 1st-4th,2, Not-in-family, Black, Female,0,30,0
29, Assoc-voc,11, Not-in-family, White, Male,0,40,0
31, Bachelors,13, Not-in-family, White, Female,0,45,0
34, HS-grad,9, Unmarried, Black, Female,0,40,0
44, Some-college,10, Husband, White, Male,0,40,0
29, Doctorate,16, Own-child, White, Male,0,40,0
30, Some-college,10, Unmarried, White, Female,0,40,0
27, HS-grad,9, Not-in-family, White, Male,0,40,0
27, Some-college,10, Husband, White, Male,0,50,0
32, HS-grad,9, Not-in-family, White, Female,0,45,0
58, 10th,6, Wife, White, Female,0,8,0
35, Some-college,10, Husband, White, Male,0,40,0
21, HS-grad,9, Own-child, White, Male,0,36,0
28, Some-college,10, Unmarried, White, Male,0,40,0
46, Some-college,10, Not-in-family, White, Male,0,50,0
36, HS-grad,9, Unmarried, White, Female,0,40,0
72, 11th,7, Unmarried, White, Female,0,40,0
35, HS-grad,9, Wife, Black, Female,0,40,0
33, Assoc-voc,11, Unmarried, Black, Female,0,40,1
69, 11th,7, Not-in-family, White, Female,0,40,0
35, HS-grad,9, Husband, White, Male,0,40,0
31, HS-grad,9, Unmarried, White, Female,0,20,0
34, HS-grad,9, Wife, White, Female,0,32,0
30, 11th,7, Husband, White, Male,0,40,0
28, Bachelors,13, Not-in-family, White, Male,0,55,0
54, Bachelors,13, Husband, White, Male,0,35,1
47, Some-college,10, Husband, White, Male,0,50,1
24, HS-grad,9, Unmarried, Black, Female,0,40,0
52, Bachelors,13, Husband, White, Male,0,60,1
20, HS-grad,9, Own-child, Amer-Indian-Eskimo, Male,0,48,0
43, Masters,14, Husband, White, Male,5013,45,0
45, 7th-8th,4, Unmarried, White, Female,0,40,0
29, HS-grad,9, Not-in-family, White, Male,0,35,0
47, Masters,14, Unmarried, White, Male,0,42,0
24, HS-grad,9, Own-child, White, Male,0,40,0
51, HS-grad,9, Husband, White, Male,0,40,0
17, 11th,7, Own-child, White, Male,0,12,0
37, Assoc-voc,11, Husband, White, Male,0,40,1
27, Doctorate,16, Not-in-family, White, Female,0,70,0
29, Bachelors,13, Wife, White, Male,0,40,1
18, 12th,8, Own-child, White, Male,0,25,0
36, Assoc-acdm,12, Unmarried, White, Female,0,35,0
58, Bachelors,13, Not-in-family, White, Female,0,40,0
26, Some-college,10, Husband, White, Male,0,45,0
65, Some-college,10, Husband, White, Male,0,30,1
57, HS-grad,9, Husband, White, Male,0,40,1
59, HS-grad,9, Husband, White, Male,0,40,0
27, HS-grad,9, Husband, White, Male,0,40,0
31, Bachelors,13, Not-in-family, White, Male,0,40,0
21, Some-college,10, Own-child, White, Female,0,24,0
29, Some-college,10, Not-in-family, White, Male,0,60,0
18, 11th,7, Own-child, White, Male,0,40,0
52, 10th,6, Husband, White, Male,0,47,1
57, Bachelors,13, Not-in-family, White, Male,0,80,0
42, HS-grad,9, Husband, White, Male,0,40,0
55, HS-grad,9, Wife, Asian-Pac-Islander, Female,0,40,0
60, 7th-8th,4, Not-in-family, White, Male,0,48,1
31, Bachelors,13, Husband, White, Male,7688,40,1
23, Bachelors,13, Own-child, White, Female,0,40,0
27, HS-grad,9, Own-child, White, Male,0,40,0
23, Some-college,10, Unmarried, Amer-Indian-Eskimo, Female,0,25,0
42, Prof-school,15, Husband, White, Male,0,50,1
25, Some-college,10, Not-in-family, White, Male,2174,40,0
49, Bachelors,13, Not-in-family, White, Female,0,45,0
32, Bachelors,13, Not-in-family, White, Male,0,40,0
19, Some-college,10, Own-child, White, Male,0,28,0
60, 7th-8th,4, Not-in-family, White, Female,0,40,0
42, 9th,5, Husband, White, Male,0,40,0
35, Assoc-acdm,12, Not-in-family, White, Male,0,40,0
48, HS-grad,9, Unmarried, Black, Female,0,37,0
51, Masters,14, Husband, White, Male,0,40,1
29, HS-grad,9, Not-in-family, Amer-Indian-Eskimo, Male,0,40,0
36, HS-grad,9, Not-in-family, Black, Male,0,40,0
17, 10th,6, Own-child, White, Female,0,21,0
52, Masters,14, Not-in-family, White, Female,6849,60,0
24, HS-grad,9, Not-in-family, White, Male,0,40,0
24, HS-grad,9, Husband, White, Male,0,50,0
26, Bachelors,13, Own-child, White, Male,1055,40,0
27, Bachelors,13, Own-child, White, Female,0,20,0
39, HS-grad,9, Own-child, White, Male,0,60,0
30, HS-grad,9, Husband, Black, Male,0,45,0
50, HS-grad,9, Husband, White, Male,0,32,0
52, Bachelors,13, Husband, White, Male,0,55,0
46, Prof-school,15, Husband, White, Male,15024,45,1
23, Bachelors,13, Own-child, White, Female,0,20,0
45, 11th,7, Not-in-family, Black, Female,0,20,0
65, 9th,5, Unmarried, Black, Female,0,24,0
29, Assoc-voc,11, Husband, White, Male,0,55,0
47, 9th,5, Unmarried, White, Male,0,40,0
30, HS-grad,9, Own-child, Black, Male,0,60,0
34, HS-grad,9, Husband, White, Male,0,45,1
38, HS-grad,9, Husband, White, Male,0,64,0
33, Some-college,10, Husband, White, Male,0,40,1
49, Bachelors,13, Husband, White, Male,0,26,1
47, Some-college,10, Unmarried, Black, Female,0,40,0
49, 10th,6, Unmarried, Black, Female,0,40,0
43, Some-college,10, Husband, White, Male,15024,60,1
30, Bachelors,13, Wife, Black, Female,0,40,1
58, HS-grad,9, Husband, White, Male,0,60,0
19, HS-grad,9, Own-child, White, Female,0,14,0
21, Bachelors,13, Not-in-family, White, Male,0,40,0
33, Bachelors,13, Husband, White, Male,15024,60,1
47, 5th-6th,3, Husband, White, Male,0,50,0
52, Doctorate,16, Husband, White, Male,0,60,1
26, HS-grad,9, Not-in-family, White, Male,0,55,0
60, HS-grad,9, Husband, White, Male,0,40,0
21, Some-college,10, Own-child, White, Male,0,40,0
36, Some-college,10, Husband, White, Male,5178,50,1
31, Some-college,10, Husband, White, Male,0,45,0
50, Doctorate,16, Not-in-family, White, Male,0,40,1
31, HS-grad,9, Unmarried, White, Female,0,40,0
71, HS-grad,9, Husband, White, Male,0,15,0
58, HS-grad,9, Husband, White, Male,0,50,0
30, Bachelors,13, Husband, White, Male,0,40,1
20, Some-college,10, Own-child, White, Male,0,20,0
24, HS-grad,9, Other-relative, White, Male,4101,50,0
35, Doctorate,16, Husband, Asian-Pac-Islander, Male,0,40,1
38, Some-college,10, Not-in-family, White, Female,0,45,0
27, HS-grad,9, Own-child, White, Female,0,32,0
29, Some-college,10, Unmarried, Asian-Pac-Islander, Female,0,40,0
70, 9th,5, Unmarried, White, Female,1111,15,0
34, HS-grad,9, Husband, White, Male,0,45,0
44, 7th-8th,4, Husband, White, Male,0,35,0
43, HS-grad,9, Husband, White, Male,0,40,1
44, 12th,8, Husband, Black, Male,0,40,1
35, Masters,14, Not-in-family, White, Male,0,60,0
27, Some-college,10, Not-in-family, White, Male,0,40,0
43, Masters,14, Not-in-family, White, Male,0,38,0
20, Some-college,10, Not-in-family, White, Female,0,25,0
42, Assoc-acdm,12, Unmarried, White, Female,8614,40,1
27, Some-college,10, Husband, White, Male,3411,40,0
42, HS-grad,9, Husband, Black, Male,0,40,1
20, 11th,7, Own-child, Asian-Pac-Islander, Female,0,40,0
24, 9th,5, Not-in-family, White, Male,0,40,0
48, Some-college,10, Not-in-family, White, Male,0,40,0
17, 11th,7, Own-child, White, Female,0,20,0
17, 11th,7, Own-child, White, Male,0,10,0
33, Bachelors,13, Husband, White, Male,0,40,1
50, HS-grad,9, Husband, White, Male,0,50,1
22, HS-grad,9, Own-child, White, Female,2597,40,0
17, 12th,8, Own-child, White, Male,0,16,0
32, Some-college,10, Husband, White, Male,0,40,0
31, HS-grad,9, Not-in-family, White, Male,0,45,0
58, HS-grad,9, Not-in-family, White, Male,0,50,0
29, HS-grad,9, Own-child, White, Male,0,48,0
37, Assoc-voc,11, Husband, White, Male,0,40,1
34, HS-grad,9, Husband, White, Male,0,40,1
23, Some-college,10, Unmarried, Black, Male,0,40,0
18, 11th,7, Own-child, White, Female,0,5,0
34, HS-grad,9, Not-in-family, White, Female,0,40,0
66, 7th-8th,4, Not-in-family, White, Male,0,4,0
45, Bachelors,13, Wife, White, Female,0,55,0
41, Masters,14, Not-in-family, White, Male,0,35,0
26, HS-grad,9, Other-relative, White, Male,0,30,0
54, Some-college,10, Husband, White, Male,0,40,0
24, Some-college,10, Own-child, Black, Female,0,45,0
42, Some-college,10, Husband, White, Male,0,50,0
20, Some-college,10, Own-child, White, Male,0,20,0
23, Bachelors,13, Not-in-family, White, Female,0,20,0
25, Assoc-acdm,12, Other-relative, White, Male,0,45,0
35, Masters,14, Not-in-family, White, Male,0,60,1
31, Masters,14, Husband, White, Male,0,40,1
30, Bachelors,13, Own-child, White, Female,0,40,0
19, HS-grad,9, Own-child, White, Female,0,20,0
36, Bachelors,13, Not-in-family, White, Male,0,50,0
31, Bachelors,13, Unmarried, White, Female,0,40,0
21, Some-college,10, Own-child, White, Male,0,30,0
31, Some-college,10, Husband, White, Male,0,40,0
46, Doctorate,16, Unmarried, White, Female,25236,65,1
44, Bachelors,13, Own-child, White, Female,0,50,1
40, 12th,8, Husband, Black, Male,0,40,0
45, Some-college,10, Not-in-family, Black, Male,0,40,0
60, HS-grad,9, Husband, White, Male,0,35,0
18, 11th,7, Other-relative, White, Male,0,25,0
28, Bachelors,13, Husband, White, Male,0,40,0
36, Some-college,10, Unmarried, Black, Female,0,40,0
36, Bachelors,13, Not-in-family, White, Male,0,40,0
40, Assoc-voc,11, Husband, White, Male,4386,40,0
36, Bachelors,13, Unmarried, White, Female,0,35,0
31, HS-grad,9, Unmarried, Black, Female,0,40,0
33, HS-grad,9, Husband, White, Male,0,40,0
19, HS-grad,9, Own-child, White, Female,0,40,0
22, Some-college,10, Own-child, White, Female,0,15,0
34, Bachelors,13, Husband, White, Male,0,45,1
33, HS-grad,9, Not-in-family, White, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,60,0
29, Bachelors,13, Not-in-family, White, Male,4650,40,0
50, HS-grad,9, Husband, White, Male,0,42,1
42, Bachelors,13, Husband, White, Male,7298,45,1
43, Bachelors,13, Not-in-family, White, Male,0,40,1
44, HS-grad,9, Wife, White, Female,0,40,0
20, Some-college,10, Not-in-family, White, Female,0,20,0
31, HS-grad,9, Husband, White, Male,0,40,0
65, 11th,7, Husband, White, Male,9386,59,1
23, Some-college,10, Not-in-family, White, Female,0,24,0
55, Some-college,10, Not-in-family, Asian-Pac-Islander, Female,0,40,0
26, Assoc-voc,11, Husband, White, Male,0,45,0
25, Assoc-voc,11, Own-child, White, Female,0,15,0
45, Some-college,10, Wife, Black, Female,0,40,0
35, Some-college,10, Husband, White, Male,2407,40,0
36, Some-college,10, Not-in-family, Black, Female,0,36,0
43, Bachelors,13, Husband, White, Male,0,50,0
56, HS-grad,9, Unmarried, Black, Female,594,20,0
42, Bachelors,13, Husband, White, Male,0,40,1
19, Some-college,10, Other-relative, White, Female,0,25,0
55, HS-grad,9, Husband, White, Male,0,72,0
42, Masters,14, Not-in-family, White, Female,14084,50,1
26, Assoc-voc,11, Own-child, White, Male,0,40,0
17, 12th,8, Own-child, White, Male,0,20,0
42, Bachelors,13, Wife, White, Female,0,40,1
55, HS-grad,9, Husband, White, Male,7688,40,1
32, Some-college,10, Own-child, Black, Female,0,40,0
29, 11th,7, Own-child, Black, Male,0,40,0
46, Bachelors,13, Husband, White, Male,0,37,0
29, Bachelors,13, Husband, White, Male,7688,40,1
22, Bachelors,13, Unmarried, White, Male,0,20,0
58, 10th,6, Husband, White, Male,0,40,0
23, HS-grad,9, Unmarried, White, Male,0,50,0
39, HS-grad,9, Not-in-family, White, Male,0,40,0
27, Assoc-voc,11, Own-child, White, Male,0,38,0
54, HS-grad,9, Husband, White, Male,0,40,1
33, Bachelors,13, Not-in-family, White, Female,0,45,0
46, HS-grad,9, Wife, White, Female,0,40,1
37, HS-grad,9, Not-in-family, Black, Male,0,40,0
36, HS-grad,9, Not-in-family, White, Female,0,18,0
59, HS-grad,9, Wife, White, Female,0,38,1
34, HS-grad,9, Unmarried, White, Male,0,40,0
53, Doctorate,16, Husband, White, Male,0,70,1
51, Bachelors,13, Not-in-family, White, Male,0,55,1
32, 10th,6, Unmarried, White, Female,0,42,0
31, Some-college,10, Other-relative, White, Male,0,40,0
22, Some-college,10, Wife, White, Female,0,30,0
47, Bachelors,13, Not-in-family, White, Female,0,50,0
32, HS-grad,9, Not-in-family, White, Male,0,40,0
26, Some-college,10, Not-in-family, White, Female,0,38,0
37, 5th-6th,3, Not-in-family, White, Male,0,32,0
31, HS-grad,9, Unmarried, White, Male,0,55,0
37, Assoc-voc,11, Wife, White, Female,0,24,1
55, HS-grad,9, Not-in-family, White, Male,0,38,0
23, Assoc-voc,11, Not-in-family, White, Male,0,56,0
36, Some-college,10, Unmarried, White, Female,0,40,0
34, Masters,14, Husband, White, Male,0,40,0
43, Bachelors,13, Husband, White, Male,0,50,1
54, Some-college,10, Not-in-family, White, Male,0,40,0
43, Some-college,10, Husband, White, Male,0,40,0
28, Assoc-voc,11, Not-in-family, White, Female,0,42,0
40, Assoc-voc,11, Husband, White, Male,0,50,1
41, Some-college,10, Husband, White, Male,0,60,0
40, Bachelors,13, Not-in-family, Other, Female,0,55,1
42, Some-college,10, Not-in-family, Black, Female,0,38,0
61, HS-grad,9, Husband, White, Male,0,50,0
18, 12th,8, Own-child, White, Male,0,30,0
59, HS-grad,9, Husband, White, Male,0,16,0
21, HS-grad,9, Not-in-family, White, Female,1055,40,0
48, Assoc-voc,11, Husband, White, Male,0,50,1
41, Bachelors,13, Husband, White, Male,0,40,0
18, Some-college,10, Own-child, White, Male,0,33,0
23, HS-grad,9, Not-in-family, White, Female,2463,40,0
60, HS-grad,9, Husband, White, Male,0,60,1
22, Some-college,10, Other-relative, Black, Male,0,20,0
61, HS-grad,9, Husband, White, Male,0,40,0
25, HS-grad,9, Not-in-family, Black, Male,0,40,0
46, Masters,14, Not-in-family, White, Male,0,35,1
43, Bachelors,13, Husband, White, Male,0,40,1
43, Assoc-acdm,12, Not-in-family, White, Male,0,40,0
24, HS-grad,9, Own-child, Black, Male,0,30,0
68, 11th,7, Unmarried, White, Male,0,20,0
31, HS-grad,9, Unmarried, White, Female,0,38,0
17, 11th,7, Own-child, White, Female,0,20,0
32, HS-grad,9, Husband, White, Male,5178,48,1
50, Masters,14, Other-relative, White, Male,0,40,0
33, Bachelors,13, Husband, White, Male,3103,47,1
64, Bachelors,13, Husband, White, Male,0,40,1
20, HS-grad,9, Own-child, White, Male,0,30,0
30, HS-grad,9, Own-child, White, Female,0,36,0
22, Some-college,10, Own-child, Black, Male,0,40,0
43, Some-college,10, Not-in-family, White, Male,0,45,0
22, Some-college,10, Own-child, White, Male,0,40,0
17, 10th,6, Own-child, White, Male,0,20,0
47, HS-grad,9, Wife, White, Female,0,75,0
41, Assoc-voc,11, Not-in-family, White, Female,0,60,0
56, Some-college,10, Husband, White, Male,0,50,1
64, HS-grad,9, Husband, White, Male,0,45,0
47, HS-grad,9, Husband, White, Male,0,50,1
48, Assoc-voc,11, Unmarried, White, Male,0,40,0
31, Masters,14, Not-in-family, White, Female,0,46,0
29, Assoc-voc,11, Own-child, White, Male,0,40,0
30, HS-grad,9, Not-in-family, White, Female,0,40,0
32, HS-grad,9, Husband, White, Male,0,60,0
57, HS-grad,9, Unmarried, White, Male,0,42,1
62, HS-grad,9, Not-in-family, White, Female,0,40,0
39, HS-grad,9, Unmarried, White, Female,0,24,0
43, Some-college,10, Not-in-family, White, Male,0,25,0
24, Bachelors,13, Own-child, White, Male,0,40,0
42, 11th,7, Husband, White, Male,0,15,0
53, Some-college,10, Wife, White, Female,4386,40,1
26, Some-college,10, Own-child, White, Male,0,40,0
73, HS-grad,9, Husband, White, Male,0,40,0
72, 11th,7, Not-in-family, White, Female,0,24,0
55, HS-grad,9, Husband, White, Male,0,40,0
25, HS-grad,9, Not-in-family, White, Male,0,40,0
41, Bachelors,13, Not-in-family, White, Female,0,50,1
24, Bachelors,13, Not-in-family, White, Male,0,50,0
63, HS-grad,9, Not-in-family, White, Male,0,6,0
17, 11th,7, Own-child, White, Male,0,20,0
35, Some-college,10, Husband, White, Male,0,50,0
51, Some-college,10, Husband, White, Male,0,40,1
62, Bachelors,13, Not-in-family, White, Female,0,48,0
55, HS-grad,9, Husband, White, Male,4386,40,1
43, Some-college,10, Not-in-family, White, Male,0,40,0
40, HS-grad,9, Not-in-family, White, Female,0,50,0
37, Bachelors,13, Husband, White, Male,0,45,1
39, Bachelors,13, Husband, White, Male,0,40,0
31, HS-grad,9, Own-child, White, Male,0,18,0
61, Masters,14, Not-in-family, White, Female,0,40,1
26, Assoc-voc,11, Not-in-family, White, Female,0,55,0
46, HS-grad,9, Husband, White, Male,0,50,0
26, Bachelors,13, Not-in-family, White, Female,0,40,0
48, Doctorate,16, Own-child, White, Male,0,50,1
34, HS-grad,9, Own-child, White, Male,0,40,0
34, HS-grad,9, Own-child, White, Female,0,40,0
59, HS-grad,9, Husband, White, Male,0,40,1
34, Bachelors,13, Own-child, White, Female,0,40,0
49, Bachelors,13, Not-in-family, White, Female,0,56,1
18, 11th,7, Own-child, White, Female,0,20,0
43, HS-grad,9, Husband, White, Male,0,40,0
48, 11th,7, Husband, White, Male,0,50,0
28, Some-college,10, Husband, White, Male,0,70,0
33, HS-grad,9, Husband, White, Male,0,40,0
24, Some-college,10, Not-in-family, White, Female,0,15,0
21, 10th,6, Not-in-family, White, Male,0,40,0
17, 11th,7, Own-child, White, Male,0,28,0
39, Some-college,10, Husband, White, Male,0,50,1
29, Bachelors,13, Own-child, White, Male,0,40,0
44, Bachelors,13, Husband, White, Male,0,40,1
24, Some-college,10, Own-child, White, Male,0,50,0
71, Masters,14, Husband, White, Male,10605,40,1
51, Bachelors,13, Husband, Asian-Pac-Islander, Male,0,40,1
55, 5th-6th,3, Unmarried, Black, Male,0,25,0
41, Bachelors,13, Husband, White, Male,0,60,1
23, HS-grad,9, Unmarried, Black, Female,0,7,0
38, Assoc-voc,11, Unmarried, White, Female,0,40,0
39, HS-grad,9, Husband, White, Male,0,40,1
19, HS-grad,9, Not-in-family, White, Female,0,30,0
49, 9th,5, Not-in-family, White, Female,0,40,0
32, Bachelors,13, Other-relative, White, Male,0,40,1
27, HS-grad,9, Husband, White, Male,0,70,0
38, Bachelors,13, Husband, White, Male,0,50,1
33, Some-college,10, Wife, White, Female,0,60,0
63, Some-college,10, Husband, White, Male,0,15,0
23, Bachelors,13, Own-child, White, Male,0,28,0
33, Some-college,10, Husband, White, Male,0,60,0
54, HS-grad,9, Husband, Black, Male,0,40,0
29, Assoc-voc,11, Not-in-family, White, Female,2174,45,0
48, Some-college,10, Unmarried, Black, Female,0,30,0
35, Bachelors,13, Not-in-family, White, Male,0,40,0
28, Assoc-voc,11, Wife, Asian-Pac-Islander, Female,0,40,0
37, Bachelors,13, Husband, White, Male,7688,50,1
42, Prof-school,15, Husband, White, Male,0,65,1
40, Masters,14, Husband, White, Male,0,40,0
47, Some-college,10, Own-child, White, Male,0,55,0
22, Bachelors,13, Own-child, White, Female,0,50,0
30, Bachelors,13, Husband, White, Male,0,45,1
28, HS-grad,9, Husband, White, Male,0,40,0
63, 7th-8th,4, Husband, White, Male,0,55,0
51, 9th,5, Husband, White, Male,0,20,0
22, HS-grad,9, Own-child, White, Female,0,40,0
27, Assoc-acdm,12, Own-child, Amer-Indian-Eskimo, Male,0,40,0
35, HS-grad,9, Not-in-family, White, Male,0,45,0
46, HS-grad,9, Not-in-family, White, Female,0,38,0
37, Some-college,10, Not-in-family, White, Male,0,52,0
24, Bachelors,13, Own-child, Black, Male,0,15,0
37, HS-grad,9, Own-child, White, Male,0,10,0
53, Some-college,10, Husband, White, Male,0,40,0
27, HS-grad,9, Not-in-family, White, Male,0,30,0
38, Some-college,10, Not-in-family, White, Male,0,44,0
53, 10th,6, Husband, White, Male,0,60,0
34, Some-college,10, Not-in-family, White, Male,0,40,0
23, HS-grad,9, Own-child, Black, Male,0,40,0
39, Bachelors,13, Husband, White, Male,15024,45,1
43, Masters,14, Wife, Asian-Pac-Islander, Female,0,50,0
67, HS-grad,9, Husband, Asian-Pac-Islander, Male,0,40,1
81, HS-grad,9, Husband, White, Male,0,30,0
21, Some-college,10, Own-child, White, Male,0,20,0
23, Some-college,10, Not-in-family, White, Male,0,25,0
25, Some-college,10, Unmarried, White, Male,0,40,0
42, 5th-6th,3, Wife, White, Female,0,38,0
38, Some-college,10, Wife, Black, Female,0,40,0
64, HS-grad,9, Husband, White, Male,0,5,0
